0	0	14
0	1	13
0	2	15
0	3	14
0	4	14
0	5	13
0	6	12
0	7	12
0	8	12
0	9	13
0	10	14
0	11	14
0	12	14
0	13	14
0	14	14
0	15	14
0	16	14
0	17	14
0	18	14
0	19	14
0	20	14
0	21	14
0	22	14
0	23	13
0	24	13
0	25	14
0	26	15
0	27	15
0	28	15
0	29	14
0	30	13
0	31	14
0	32	14
0	33	14
0	34	14
0	35	14
0	36	14
0	37	14
0	38	14
0	39	14
0	40	14
0	41	14
0	42	14
1	0	13
1	1	13
1	2	14
1	3	15
1	4	13
1	5	14
1	6	12
1	7	12
1	8	14
1	9	14
1	10	14
1	11	14
1	12	14
1	13	14
1	14	13
1	15	14
1	16	14
1	17	14
1	18	14
1	19	14
1	20	14
1	21	14
1	22	14
1	23	13
1	24	13
1	25	13
1	26	15
1	27	15
1	28	14
1	29	13
1	30	13
1	31	13
1	32	13
1	33	14
1	34	13
1	35	14
1	36	14
1	37	14
1	38	14
1	39	13
1	40	14
1	41	14
1	42	14
2	0	14
2	1	13
2	2	13
2	3	13
2	4	14
2	5	14
2	6	14
2	7	12
2	8	14
2	9	14
2	10	14
2	11	15
2	12	13
2	13	14
2	14	14
2	15	14
2	16	14
2	17	13
2	18	14
2	19	14
2	20	14
2	21	14
2	22	14
2	23	13
2	24	13
2	25	13
2	26	14
2	27	14
2	28	14
2	29	13
2	30	13
2	31	13
2	32	13
2	33	14
2	34	13
2	35	13
2	36	13
2	37	13
2	38	13
2	39	13
2	40	14
2	41	14
2	42	14
3	0	14
3	1	14
3	2	14
3	3	14
3	4	14
3	5	14
3	6	14
3	7	14
3	8	14
3	9	14
3	10	15
3	11	15
3	12	15
3	13	15
3	14	13
3	15	13
3	16	14
3	17	14
3	18	15
3	19	15
3	20	15
3	21	14
3	22	14
3	23	13
3	24	13
3	25	14
3	26	14
3	27	15
3	28	15
3	29	14
3	30	14
3	31	14
3	32	13
3	33	14
3	34	14
3	35	14
3	36	14
3	37	14
3	38	14
3	39	14
3	40	14
3	41	14
3	42	14
4	0	14
4	1	14
4	2	14
4	3	14
4	4	14
4	5	14
4	6	14
4	7	14
4	8	14
4	9	14
4	10	14
4	11	15
4	12	15
4	13	15
4	14	13
4	15	14
4	16	13
4	17	14
4	18	16
4	19	16
4	20	14
4	21	14
4	22	14
4	23	14
4	24	13
4	25	13
4	26	13
4	27	15
4	28	15
4	29	14
4	30	14
4	31	14
4	32	14
4	33	14
4	34	15
4	35	14
4	36	14
4	37	14
4	38	14
4	39	13
4	40	14
4	41	14
4	42	14
5	0	14
5	1	14
5	2	14
5	3	14
5	4	14
5	5	15
5	6	15
5	7	14
5	8	15
5	9	15
5	10	15
5	11	16
5	12	14
5	13	15
5	14	14
5	15	14
5	16	15
5	17	15
5	18	15
5	19	15
5	20	14
5	21	14
5	22	14
5	23	14
5	24	14
5	25	13
5	26	14
5	27	15
5	28	15
5	29	14
5	30	14
5	31	14
5	32	15
5	33	13
5	34	14
5	35	14
5	36	14
5	37	14
5	38	14
5	39	13
5	40	13
5	41	14
5	42	14
6	0	14
6	1	14
6	2	13
6	3	14
6	4	14
6	5	15
6	6	14
6	7	15
6	8	15
6	9	15
6	10	15
6	11	15
6	12	15
6	13	15
6	14	15
6	15	14
6	16	15
6	17	15
6	18	15
6	19	14
6	20	14
6	21	14
6	22	12
6	23	13
6	24	13
6	25	13
6	26	14
6	27	14
6	28	14
6	29	15
6	30	14
6	31	14
6	32	15
6	33	14
6	34	14
6	35	14
6	36	14
6	37	14
6	38	14
6	39	14
6	40	15
6	41	14
6	42	14
7	0	14
7	1	14
7	2	14
7	3	14
7	4	14
7	5	15
7	6	15
7	7	15
7	8	15
7	9	14
7	10	14
7	11	14
7	12	14
7	13	15
7	14	14
7	15	14
7	16	14
7	17	14
7	18	14
7	19	14
7	20	14
7	21	14
7	22	15
7	23	14
7	24	14
7	25	14
7	26	14
7	27	14
7	28	15
7	29	15
7	30	15
7	31	15
7	32	15
7	33	14
7	34	14
7	35	14
7	36	14
7	37	14
7	38	14
7	39	14
7	40	14
7	41	15
7	42	14
8	0	14
8	1	13
8	2	13
8	3	13
8	4	14
8	5	15
8	6	15
8	7	16
8	8	15
8	9	14
8	10	14
8	11	14
8	12	14
8	13	15
8	14	14
8	15	14
8	16	14
8	17	14
8	18	14
8	19	14
8	20	14
8	21	14
8	22	15
8	23	14
8	24	14
8	25	14
8	26	14
8	27	13
8	28	14
8	29	15
8	30	14
8	31	15
8	32	15
8	33	14
8	34	15
8	35	14
8	36	13
8	37	14
8	38	14
8	39	14
8	40	15
8	41	15
8	42	14
9	0	14
9	1	14
9	2	13
9	3	14
9	4	14
9	5	15
9	6	15
9	7	15
9	8	15
9	9	15
9	10	15
9	11	15
9	12	14
9	13	15
9	14	14
9	15	14
9	16	14
9	17	14
9	18	14
9	19	14
9	20	14
9	21	14
9	22	14
9	23	14
9	24	13
9	25	13
9	26	14
9	27	15
9	28	15
9	29	14
9	30	15
9	31	15
9	32	15
9	33	14
9	34	15
9	35	15
9	36	14
9	37	15
9	38	15
9	39	15
9	40	15
9	41	15
9	42	15
10	0	15
10	1	15
10	2	13
10	3	14
10	4	14
10	5	16
10	6	15
10	7	15
10	8	15
10	9	15
10	10	15
10	11	14
10	12	14
10	13	15
10	14	14
10	15	14
10	16	14
10	17	13
10	18	14
10	19	14
10	20	15
