0	0	14
0	1	14
0	2	14
0	3	13
0	4	14
0	5	14
0	6	13
0	7	13
0	8	13
0	9	13
0	10	14
0	11	12
0	12	14
0	13	13
0	14	14
0	15	14
0	16	13
0	17	14
0	18	14
0	19	14
0	20	14
0	21	14
0	22	14
0	23	14
0	24	14
0	25	14
0	26	15
0	27	15
0	28	14
0	29	14
0	30	15
0	31	15
0	32	15
0	33	15
0	34	15
0	35	15
0	36	15
0	37	14
0	38	14
0	39	14
0	40	14
0	41	14
0	42	14
1	0	14
1	1	14
1	2	14
1	3	13
1	4	15
1	5	14
1	6	14
1	7	14
1	8	13
1	9	13
1	10	14
1	11	15
1	12	16
1	13	14
1	14	14
1	15	14
1	16	14
1	17	14
1	18	15
1	19	14
1	20	14
1	21	14
1	22	14
1	23	14
1	24	14
1	25	14
1	26	15
1	27	15
1	28	14
1	29	14
1	30	14
1	31	15
1	32	15
1	33	14
1	34	14
1	35	15
1	36	15
1	37	14
1	38	14
1	39	14
1	40	13
1	41	14
1	42	14
2	0	14
2	1	14
2	2	13
2	3	13
2	4	13
2	5	14
2	6	14
2	7	13
2	8	13
2	9	13
2	10	13
2	11	14
2	12	14
2	13	14
2	14	14
2	15	14
2	16	14
2	17	14
2	18	14
2	19	14
2	20	13
2	21	13
2	22	13
2	23	14
2	24	13
2	25	13
2	26	14
2	27	14
2	28	14
2	29	14
2	30	14
2	31	14
2	32	14
2	33	14
2	34	14
2	35	14
2	36	15
2	37	14
2	38	14
2	39	12
2	40	13
2	41	13
2	42	13
3	0	14
3	1	13
3	2	13
3	3	13
3	4	11
3	5	13
3	6	14
3	7	14
3	8	14
3	9	13
3	10	13
3	11	15
3	12	14
3	13	14
3	14	14
3	15	14
3	16	14
3	17	14
3	18	14
3	19	14
3	20	14
3	21	13
3	22	13
3	23	13
3	24	13
3	25	13
3	26	14
3	27	13
3	28	14
3	29	14
3	30	14
3	31	14
3	32	14
3	33	14
3	34	14
3	35	14
3	36	14
3	37	14
3	38	14
3	39	13
3	40	13
3	41	13
3	42	13
4	0	14
4	1	14
4	2	13
4	3	14
4	4	15
4	5	14
4	6	14
4	7	14
4	8	14
4	9	14
4	10	13
4	11	12
4	12	14
4	13	14
4	14	14
4	15	14
4	16	14
4	17	14
4	18	14
4	19	14
4	20	14
4	21	13
4	22	13
4	23	13
4	24	13
4	25	14
4	26	14
4	27	14
4	28	13
4	29	14
4	30	15
4	31	15
4	32	14
4	33	14
4	34	13
4	35	13
4	36	13
4	37	12
4	38	13
4	39	13
4	40	13
4	41	13
4	42	13
5	0	13
5	1	14
5	2	13
5	3	14
5	4	14
5	5	14
5	6	14
5	7	14
5	8	14
5	9	15
5	10	15
5	11	13
5	12	13
5	13	14
5	14	14
5	15	14
5	16	14
5	17	14
5	18	14
5	19	14
5	20	14
5	21	14
5	22	13
5	23	13
5	24	13
5	25	14
5	26	14
5	27	14
5	28	14
5	29	14
5	30	14
5	31	14
5	32	14
5	33	13
5	34	14
5	35	13
5	36	13
5	37	13
5	38	13
5	39	13
5	40	13
5	41	13
5	42	12
6	0	15
6	1	15
6	2	15
6	3	14
6	4	14
6	5	14
6	6	14
6	7	14
6	8	14
6	9	15
6	10	15
6	11	15
6	12	14
6	13	14
6	14	14
6	15	14
6	16	14
6	17	14
6	18	14
6	19	14
6	20	14
6	21	14
6	22	13
6	23	13
6	24	13
6	25	13
6	26	14
6	27	14
6	28	14
6	29	14
6	30	14
6	31	14
6	32	14
6	33	13
6	34	14
6	35	13
6	36	14
6	37	14
6	38	13
6	39	13
6	40	13
6	41	14
6	42	15
7	0	14
7	1	14
7	2	13
7	3	13
7	4	14
7	5	14
7	6	14
7	7	14
7	8	15
7	9	15
7	10	14
7	11	15
7	12	14
7	13	14
7	14	14
7	15	15
7	16	14
7	17	14
7	18	14
7	19	14
7	20	14
7	21	14
7	22	13
7	23	13
7	24	14
7	25	13
7	26	14
7	27	14
7	28	14
7	29	14
7	30	14
7	31	13
7	32	14
7	33	15
7	34	15
7	35	13
7	36	13
7	37	14
7	38	14
7	39	14
7	40	14
7	41	13
7	42	15
8	0	14
8	1	14
8	2	13
8	3	14
8	4	14
8	5	14
8	6	14
8	7	15
8	8	15
8	9	15
8	10	15
8	11	14
8	12	14
8	13	14
8	14	14
8	15	14
8	16	14
8	17	14
8	18	14
8	19	14
8	20	14
8	21	14
8	22	15
8	23	13
8	24	14
8	25	13
8	26	14
8	27	14
8	28	14
8	29	14
8	30	14
8	31	15
8	32	14
8	33	15
8	34	15
8	35	14
8	36	13
8	37	14
8	38	14
8	39	14
8	40	14
8	41	13
8	42	13
9	0	14
9	1	13
9	2	14
9	3	14
9	4	14
9	5	15
9	6	15
9	7	14
9	8	16
9	9	14
9	10	14
9	11	14
9	12	14
9	13	14
9	14	15
9	15	14
9	16	14
9	17	14
9	18	14
9	19	14
9	20	14
9	21	14
9	22	13
9	23	13
9	24	15
9	25	14
9	26	14
9	27	14
9	28	15
9	29	15
9	30	15
9	31	15
9	32	15
9	33	15
9	34	15
9	35	15
9	36	14
9	37	14
9	38	14
9	39	15
9	40	15
9	41	15
9	42	13
10	0	14
10	1	14
10	2	14
10	3	15
10	4	14
10	5	14
10	6	15
10	7	14
10	8	15
10	9	15
10	10	14
10	11	14
10	12	14
10	13	14
10	14	14
10	15	14
10	16	13
10	17	15
10	18	14
10	19	14
10	20	13
10	21	14
10	22	14
10	23	13
10	24	15
10	25	14
10	26	14
10	27	14
10	28	14
10	29	16
10	30	15
10	31	15
10	32	15
10	33	15
10	34	15
10	35	15
10	36	14
10	37	14
10	38	14
10	39	15
10	40	15
10	41	14
10	42	13
11	0	14
11	1	14
11	2	14
11	3	14
11	4	14
11	5	15
11	6	15
11	7	15
11	8	15
11	9	15
11	10	14
11	11	14
11	12	14
11	13	14
11	14	14
11	15	14
11	16	14
11	17	15
11	18	14
11	19	13
11	20	14
11	21	13
11	22	13
11	23	14
11	24	14
11	25	14
11	26	14
11	27	14
11	28	16
11	29	16
11	30	15
11	31	15
11	32	15
11	33	16
11	34	15
11	35	15
